html_url,description,homepage,stargazers_count,language,loc,source_files,model_files,data_files,category,,Research,Library,Toolset,Other/Unknown,Framework,System
https://github.com/tensorflow/quantum,Hybrid Quantum-Classical Machine Learning in TensorFlow,https://www.tensorflow.org/quantum,1674,Python,15188,141,0,20,,,,,,,,
https://github.com/art-programmer/PlaneNet,PlaneNet: Piece-wise Planar Reconstruction from a Single RGB Image,http://art-programmer.github.io/planenet.html,385,Python,44324,139,0,19,,,,,,,,
https://github.com/Robinatp/YOLO_Tensorflow,"YOLO( You Only Look Once,including YOLOv1,YOLOv2,YOLOv3)  using tensorflow ,including train/detected and export pb script. Convert darknet weight to tensorflow.Implement YOLO with TF_Slim",,24,C,21593,106,0,40,,,,,,,,
https://github.com/alvinchangw/COCON_ICLR2021,Pytorch implementation of CoCon: A Self-Supervised Approach for Controlled Text Generation ,,91,Python,12669,51,0,12,,,,,,,,
https://github.com/learning-at-home/hivemind,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,,1692,Python,16355,126,0,6,,,,,,,,
https://github.com/Nasdin/VideoRecognition-realtime-autotrainer-alerts,State of the art object detection in real-time using YOLOV3 algorithm.  Augmented with a process that allows easy training of the classifier as a plug & play solution . Provides alert if an item in an alert list is detected.,http://nasrudinsalim.com,48,Python,40925,42,0,3,,,,,,,,
https://github.com/pomonam/LearnablePoolingMethods,"TensorFlow Implementation of ""Learnable Pooling Methods for Video Classification"".",,38,Python,6412,28,0,1,,,,,,,,
https://github.com/chenxuhao/caffe-escoin,Escoin: Efficient Sparse Convolutional Neural Network Inference on GPUs,,15,C++,44035,282,3,25,,,,,,,,
https://github.com/ENSTA-U2IS/torch-uncertainty,Uncertainty quantification for deep learning models in PyTorch :seedling:,https://torch-uncertainty.github.io,101,Python,13439,184,0,3,,,,,,,,
https://github.com/horrible-dong/TeamDETR,[ICIP 2023 (oral)] Team DETR: Guide Queries as a Professional Team in Detection Transformers,,15,Python,24456,205,0,8,,,,,,,,
https://github.com/menghuanlater/Tianchi2020ChineseMedicineQuestionGeneration,2020 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,26,Python,10364,7,0,1,,,,,,,,
https://github.com/text2cinemagraph/text2cinemagraph,Text2Cinemagraph: Text-Guided Synthesis of Eulerian Cinemagraphs [SIGGRAPH ASIA 2023],https://text2cinemagraph.github.io/website/,309,Python,37719,295,0,54,,,,,,,,
https://github.com/wangheda/youtube-8m,The 2nd place Solution to the Youtube-8M Video Understanding Challenge by Team Monkeytyping (based on tensorflow),https://arxiv.org/abs/1706.05150,176,Python,25843,526,0,0,,,,,,,,
https://github.com/Gabvaztor/Consciences,ConsciencesAI (TFBoost) Framework Repository (TensorFlow),,11,Python,10752,117,0,20,,,,,,,,
https://github.com/docarray/docarray,"Represent, send, store and search multimodal data",https://docs.docarray.org/,2546,Python,20398,296,0,29,,,,,,,,
https://github.com/qiqihaer/3DSSD-pytorch,3DSSD's implementation with Pytorch,,18,Python,6168,54,0,4,,,,,,,,
https://github.com/joelouismarino/amortized-variational-filtering,PyTorch implementation of AVF,,44,Python,5240,148,0,0,,,,,,,,
https://github.com/shenwei1231/caffe-LDLForests,Code for LDLForests,,19,C++,41656,237,6,0,,,,,,,,
https://github.com/titu1994/MLSTM-FCN,Multivariate LSTM Fully Convolutional Networks for Time Series Classification,,440,Python,6008,60,0,20,,,,,,,,
https://github.com/tensorlang/tensorlang,"Tensorlang, a differentiable programming language based on TensorFlow",,292,Python,7628,131,0,11,,,,,,,,
https://github.com/FalkonML/falkon,"Large-scale, multi-GPU capable, kernel solver",https://falkonml.github.io/falkon/,157,Python,16509,175,0,1,,,,,,,,
https://github.com/asteroid-team/asteroid,The PyTorch-based audio source separation toolkit for researchers,https://asteroid-team.github.io/,1950,Python,17554,314,0,15,,,,,,,,
https://github.com/garethdmm/atlas,Machine learning workflow for use with the Gryphon Framework based on Tensorflow,http://www.gryphonframework.org/,19,Python,7067,65,0,9,,,,,,,,
https://github.com/Kismuz/btgym,"Scalable, event-driven, deep-learning-friendly backtesting library",https://kismuz.github.io/btgym/,967,Python,17493,143,0,73,,,,,,,,
https://github.com/VITA-Group/EnlightenGAN,"[IEEE TIP] ""EnlightenGAN: Deep Light Enhancement without Paired Supervision"" by Yifan Jiang, Xinyu Gong, Ding Liu, Yu Cheng, Chen Fang, Xiaohui Shen, Jianchao Yang, Pan Zhou, Zhangyang Wang",,824,Python,5654,64,0,8,,,,,,,,
https://github.com/hongsukchoi/TCMR_RELEASE,"Official Pytorch implementation of ""Beyond Static Features for Temporally Consistent 3D Human Pose and Shape from a Video"", CVPR 2021",,248,Python,6680,50,0,3,,,,,,,,
https://github.com/sun-hailong/LAMDA-PILOT,ýýýýýýýýýýýý PILOT: A Pre-trained Model-Based Continual Learning Toolbox,,89,Python,8694,34,0,33,,,,,,,,
https://github.com/nicolas-dufour/SCAM,"Code for SCAM! Transferring humans between images with Semantic Cross Attention Modulation. Also contains implementation for SPADE, CLADE, SEAN and INADE",,52,Python,6414,58,0,1,,,,,,,,
https://github.com/ducha-aiki/affnet,"Code and weights for local  feature affine shape estimation paper ""Repeatability Is Not Enough: Learning Discriminative Affine Regions via Discriminability""",,256,Python,10154,56,6,15,,,,,,,,
https://github.com/VincentStimper/normalizing-flows,PyTorch implementation of normalizing flow models,https://joss.theoj.org/papers/10.21105/joss.05361,497,Python,5862,83,0,5,,,,,,,,
https://github.com/jxwufan/NLOR_A3C,"Tensorflow implementation of ""An End-to-End Approach to Natural Language Object Retrieval via Context-Aware Deep Reinforcement Learning""",,16,Python,13791,161,0,14,,,,,,,,
https://github.com/Debian/tensorflow,,,11,C++,647744,3321,16,311,,,,,,,,
https://github.com/google/qhbm-library,Quantum Hamiltonian-Based Models built on TensorFlow Quantum,https://qhbm-library.readthedocs.io/en/latest/,36,Python,5049,49,0,0,,,,,,,,
https://github.com/aabbcc1234mxd/OCR,[python3.6] ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,14,Python,26109,106,3,57,,,,,,,,
https://github.com/microsoft/EdgeML,This repository provides code for machine learning algorithms for edge devices developed at Microsoft Research India.,,1496,C++,84273,1011,0,101,,,,,,,,
https://github.com/ratishsp/data2text-seq-plan-py, Code for TACL 2022 paper on Data-to-text Generation with Variational Sequential Planning ,,18,Python,12078,97,2,3,,,,,,,,
https://github.com/YurongYou/Hindsight,"Code release for ""Hindsight is 20/20: Leveraging Past Traversals to Aid 3D Perception"" [ICLR 2022]",,36,Python,40133,455,0,96,,,,,,,,
https://github.com/ml-resources/neuralnetwork-programming,Neural Networks with Tensorflow,,12,Python,6288,118,0,29,,,,,,,,
https://github.com/TARTRL/Deepfake_Detection,"deepfake detection codes, distributed pytorch training (AIï¿½ï¿½ï¿½ï¿½ï¿½",,21,Python,12729,89,0,3,,,,,,,,
https://github.com/fregu856/ebms_3dod,"Official implementation of ""Accurate 3D Object Detection using Energy-Based Models"", CVPR Workshops 2021.",http://www.fregu856.com,59,Python,15585,144,0,82,,,,,,,,
https://github.com/human-analysis/intrinsic-dimensionality,PyTorch Implementation of CVPR'19 - On the Intrinsic Dimensionality of Image Representation,http://hal.cse.msu.edu,23,Python,5220,58,0,1,,,,,,,,
https://github.com/DCBIA-OrthoLab/SlicerAutomatedDentalTools,"A 3D Slicer extension to use AMASSS, ALI-CBCT and ALI-IOS",,44,Python,12965,56,0,100,,,,,,,,
https://github.com/PennyLaneAI/pennylane,PennyLane is a cross-platform Python library for differentiable programming of quantum computers.  Train a quantum computer the same way as a neural network.,https://pennylane.ai,1952,Python,182348,739,0,189,,,,,,,,
https://github.com/nianticlabs/simplerecon,[ECCV 2022] SimpleRecon: 3D Reconstruction Without 3D Convolutions,,1135,Python,7545,39,0,25,,,,,,,,
https://github.com/cuiziteng/ICCV_MAET,[ICCV 2021] Multitask AET with Orthogonal Tangent Regularity for Dark Object Detection. A self-supervised learning way for low-light image object detection.,,108,Python,38227,340,0,15,,,,,,,,
https://github.com/radionets-project/radionets,Imaging radio interferometric data with Neural Networks.,,12,Python,5313,54,2,6,,,,,,,,
https://github.com/tensorlayer/TLX2ONNX,ONNX Model Exporter for TensorLayerX,,21,Python,5599,71,0,1,,,,,,,,
https://github.com/TensorSpeech/TensorFlowTTS,":stuck_out_tongue_closed_eyes: TensorFlowTTS: Real-Time State-of-the-art Speech Synthesis for Tensorflow 2 (supported including English, French, Korean, Chinese, German and Easy to adapt for other languages)",https://tensorspeech.github.io/TensorFlowTTS/,3531,Python,14329,148,0,52,,,,,,,,
https://github.com/yasinalm/gramme,"We provide the code, pretrained models, and scripts to reproduce the experiments of the paper ""Towards All-Weather Autonomous Driving"". All code was implemented in Python using the deep learning framework PyTorch.",,34,Python,8061,58,0,9,,,,,,,,
https://github.com/tensorflow/kfac,An implementation of KFAC for TensorFlow,,194,Python,12538,54,0,24,,,,,,,,
https://github.com/scenarios/CiSS-Net,The experimental code in Tensorflow for CiSS-Net,,40,Python,7232,38,0,41,,,,,,,,
https://github.com/ooooverflow/chinese-ocr,ýýýýýýýýýýýýýýýýýýCTPNýýýýýýýýýtensorflowýýýýýýýýý+CRNNýýýýýýýýýpytorchýýýýýýýýý+CTCýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,,286,Python,21800,62,0,36,,,,,,,,
https://github.com/NVIDIA/modulus-launch,Repo of optimized training recipes for accelerating PyTorch workflows of AI driven surrogates for physical systems,,45,Python,7777,61,0,7,,,,,,,,
https://github.com/wearepal/conduit,Lightweight framework for data-loading with PyTorch and harvesting the power of (PyTorch) lightning,,11,Python,6834,99,0,1,,,,,,,,
https://github.com/HanXiaoyiGitHub/Simple-CV-Pytorch-master," This code includes  classification and detection tasks in Computer Vision, and semantic segmentation task will be added later. ",,17,Python,6120,63,0,35,,,,,,,,
https://github.com/Robotertechnik/Deep-Lab,Deep-Lab combines CNN with CRF. It's built on top of caffe,,10,C++,33943,220,2,22,,,,,,,,
https://github.com/AmrElsersy/Stereo-3D-Detection,Stereo based 3D object detection on KITTI dataset using Pytorch implementing the Pseudo LIDAR pipeline with papers: AnyNet & PointPillars & SFA3D,,38,Python,6170,89,0,5,,,,,,,,
https://github.com/yxlijun/STDN.pytorch,stdn implement with pytorch,,13,Python,22730,39,0,49,,,,,,,,
https://github.com/grebtsew/Number_of_Persons_in_room_from_IP_camera,Calculate number of persons in a room with Tensorflow object detection of IP camera stream.,,10,Python,8415,118,1,12,,,,,,,,
https://github.com/ZmeiGorynych/generative_playground,"A collection of pytorch models and calibration types for generating discrete objects: equations, molecules, etc",,10,Python,17177,280,6,30,,,,,,,,
https://github.com/jrmcornish/cif,"PyTorch implementation of Continuously Indexed Flows paper, with many baseline normalising flows",,28,Python,5503,63,0,2,,,,,,,,
https://github.com/VTCC-uTVM/Zalo-AI-Challenge-2022-Liveness-Detection,Zalo AI Challenge 2022 Liveness Detection,,14,Python,7915,59,0,80,,,,,,,,
https://github.com/keiohta/tf2rl,TensorFlow2 Reinforcement Learning,,449,Python,6773,118,0,0,,,,,,,,
https://github.com/microsoft/Windows-Machine-Learning,Samples and Tools for Windows ML.,https://docs.microsoft.com/en-us/windows/ai/,964,C++,9510,98,3,243,,,,,,,,
https://github.com/dawnyc/ROMTrack,"[ICCV 2023] Robust Object Modeling for Visual Tracking, Official Implementation",https://arxiv.org/abs/2308.05140,21,Python,9218,106,0,16,,,,,,,,
https://github.com/MouseLand/facemap,Framework for predicting neural activity from mouse orofacial movements tracked using a pose estimation model. Package also includes singular value decomposition (SVD) of behavioral videos.,https://facemap.readthedocs.io,130,Python,12686,49,0,21,,,,,,,,
https://github.com/NVIDIA/tao_pytorch_backend,TAO Toolkit deep learning networks with PyTorch backend,,45,Python,52249,633,0,8,,,,,,,,
https://github.com/yihui-he/Stronger-yolo-pytorch,,https://yihui-he.github.io/Stronger-yolo-pytorch/,50,Python,15200,46,0,1,,,,,,,,
https://github.com/VITA-Group/NeuralLift-360,"[CVPR 2023, Highlight] ""NeuralLift-360: Lifting An In-the-wild 2D Photo to A 3D Object with 360ï¿½ï¿½ï¿½"", Dejia Xu, Yifan Jiang, Peihao Wang, Zhiwen Fan, Yi Wang, Zhangyang Wang",https://vita-group.github.io/NeuralLift-360/,286,Python,5732,46,0,57,,,,,,,,
https://github.com/SatyamGaba/structure_from_motion,"Pytorch implemenation of structure from motion using Libviso2, SIFT, SuperPoint, SPyNet and Sfm Learner.",,17,C++,10699,44,1,53,,,,,,,,
https://github.com/RidgeRun/gst-inference,A GStreamer Deep Learning Inference Framework,,110,C,6959,30,0,2,,,,,,,,
https://github.com/H-deep/Trans-SVSR,"Pytorch implementation for ""A New Dataset and Transformer for Stereoscopic Video Super-Resolution""",,30,Python,57747,598,1,73,,,,,,,,
https://github.com/nod-ai/PI,A lightweight MLIR Python frontend with support for PyTorch,,14,C++,25506,88,0,5,,,,,,,,
https://github.com/google/struct2tensor,struct2tensor is a library for parsing and manipulating structured data inside of tensorflow.,,32,Python,10991,89,0,12,,,,,,,,
https://github.com/DrewNF/Tensorflow_Object_Tracking_Video,Object Tracking in Tensorflow ( Localization Detection Classification ) developed to partecipate to ImageNET VID competition,,502,Python,7076,44,0,24,,,,,,,,
https://github.com/zhaocq-nlp/NJUNMT-tf,"An open-source neural machine translation system developed by Natural Language Processing Group, Nanjing University.",,99,Python,7582,83,0,0,,,,,,,,
https://github.com/YapengMeng/SpecGAN,"The official PyTorch implementation of SpecGAN, Large-factor Super-resolution of Remote Sensing Images with Spectra-guided Generative Adversarial Networks (Accept by TGRS).",,15,Python,28422,321,0,38,,,,,,,,
https://github.com/tristandeleu/pytorch-meta,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch,https://tristandeleu.github.io/pytorch-meta/,1878,Python,6298,95,0,39,,,,,,,,
https://github.com/google-deepmind/sonnet,TensorFlow-based neural network library,https://sonnet.dev/,9613,Python,13052,145,0,4,,,,,,,,
https://github.com/dechunwang/SSH-pytorch,A pytorch implementation of SSH face detector (Single Shot Headless face detector),,61,Python,23930,35,0,4,,,,,,,,
https://github.com/ZhiningLiu1998/imbalanced-ensemble,Class-imbalanced Ensemble Learning in Python. | ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,https://imbalanced-ensemble.readthedocs.io,265,Python,18617,160,0,13,,,,,,,,
https://github.com/openvinotoolkit/openvino_contrib,Repository for OpenVINO's extra modules,,89,C++,43498,492,0,25,,,,,,,,
https://github.com/ifzhang/ByteTrack,[ECCV 2022] ByteTrack: Multi-Object Tracking by Associating Every Detection Box,,3754,Python,24075,176,0,8,,,,,,,,
https://github.com/jingjing12110/MixPHM,[CVPR 2023] Pytorch Code of MixPHM: Redundancy-Aware Parameter-Efficient Tuning for Low-Resource Visual Question Answering,https://arxiv.org/abs/2303.01239,11,Python,12442,84,0,10,,,,,,,,
https://github.com/SparkJiao/Self-Training-MRC,This is the pytorch implementation of the long paper on ACL 2020: A Self-Training Method for Machine Reading Comprehension with Soft Evidence Extraction.,,34,Python,31549,254,0,10,,,,,,,,
https://github.com/D-X-Y/AutoDL-Projects,Automated deep learning algorithms implemented in PyTorch.,,1525,Python,33575,297,0,5,,,,,,,,
https://github.com/tdchaitanya/MMTOD,Multi-modal Thermal Object Detector,,41,Python,21406,149,0,3,,,,,,,,
https://github.com/mit-han-lab/lite-transformer,[ICLR 2020] Lite Transformer with Long-Short Range Attention,https://arxiv.org/abs/2004.11886,583,Python,38022,123,0,4,,,,,,,,
https://github.com/Sharath-girish/LTH-ObjectRecognition,PyTorch implementation of the paper The Lottery Ticket Hypothesis for Object Recognition,,19,Python,47973,420,0,29,,,,,,,,
https://github.com/HumanCompatibleAI/imitation,Clean PyTorch implementations of imitation and reward learning algorithms,https://imitation.readthedocs.io/,991,Python,14748,131,0,29,,,,,,,,
